2.987437,0.234333,0.001619,0.002625
7.480957,0.690563,0.00199,0.002626
5.955532,0.007527,0.001103,0.002638
1.528206,0.124851,0.001169,0.002633
14.441809,0.0682,0.001136,0.002635
0.963059,0.000705,0.000942,0.002622
4.53708,0.049251,0.001093,0.002619
1.680959,3.186745,0.002174,0.002632
3.932331,0.005287,0.000957,0.002608
3.842014,0.964594,0.001291,0.002625
7.070485,2.536582,0.001271,0.002628
