seed,gridsize,ncount,method,runtime
33,100,25,2,0.819599
33,100,25,3,
33,100,25,4,0.009848
33,100,25,5,228.793194
33,100,25,6,45.05869
32,1000,20,2,0.78731
32,1000,20,3,28.467735
32,1000,20,4,0.002795
32,1000,20,5,3.275564
32,1000,20,6,0.307457
22,1000,21,2,6.602152
22,1000,21,3,19.955864
22,1000,21,4,0.004019
22,1000,21,5,8.077387
22,1000,21,6,0.681468
42,1000,22,2,0.099637
42,1000,22,3,130.845144
42,1000,22,4,0.151557
42,1000,22,5,17.551437
42,1000,22,6,8.417655
86,1000,23,2,5.45018
86,1000,23,3,274.729376
86,1000,23,4,0.20947
86,1000,23,5,40.117326
86,1000,23,6,64.338373
70,1000,24,2,13.936849
70,1000,24,3,
70,1000,24,4,0.007045
70,1000,24,5,91.835316
70,1000,24,6,21.773448
47,1000,25,2,396.74565
47,1000,25,3,
47,1000,25,4,0.050431
47,1000,25,5,244.400005
47,1000,25,6,44.448988
56,5000,20,2,48.625478
56,5000,20,3,8.144422
56,5000,20,4,16.436535
56,5000,20,5,4.395158
56,5000,20,6,1.429129
26,5000,21,2,1.149997
26,5000,21,3,84.125482
26,5000,21,4,0.232016
26,5000,21,5,7.310886
26,5000,21,6,0.662557
60,5000,22,2,1.209935
60,5000,22,3,317.534389
60,5000,22,4,0.004972
60,5000,22,5,18.973178
60,5000,22,6,1.499069
17,5000,23,2,0.448729
17,5000,23,3,112.202349
17,5000,23,4,1.023707
17,5000,23,5,42.095376
17,5000,23,6,3.341502
76,5000,24,2,85.934989
76,5000,24,3,465.538084
76,5000,24,4,0.00903
76,5000,24,5,101.344428
76,5000,24,6,9.861499
52,5000,25,2,12.726228
52,5000,25,3,
52,5000,25,4,0.28086
52,5000,25,5,226.275873
52,5000,25,6,51.270791
95,100,20,2,0.03977
95,100,20,3,8.469442
95,100,20,4,0.00299
95,100,20,5,3.284869
95,100,20,6,3.645123
9,100,21,2,0.314328
9,100,21,3,123.820402
9,100,21,4,0.004229
9,100,21,5,7.62124
9,100,21,6,0.686186
80,100,22,2,1.329357
80,100,22,3,77.386237
80,100,22,4,0.0313
80,100,22,5,18.543407
80,100,22,6,1.496897
28,100,23,2,9.829118
28,100,23,3,216.803996
28,100,23,4,0.00454
28,100,23,5,42.12626
28,100,23,6,3.312962
82,100,24,2,24.128127
82,100,24,3,
82,100,24,4,0.037441
82,100,24,5,98.405523
82,100,24,6,13.538482
66,100,25,2,0.462769
66,100,25,3,
66,100,25,4,3.965972
66,100,25,5,222.806397
66,100,25,6,16.35067
87,1000,20,2,0.358911
87,1000,20,3,8.485
87,1000,20,4,0.003483
87,1000,20,5,3.326017
87,1000,20,6,0.314287
33,1000,21,2,1.549197
33,1000,21,3,60.161369
33,1000,21,4,0.003397
33,1000,21,5,8.053651
33,1000,21,6,0.686597
74,1000,22,2,3.150231
74,1000,22,3,91.437579
74,1000,22,4,0.921128
74,1000,22,5,56.999299
74,1000,22,6,48.019973
83,1000,23,2,1.761208
83,1000,23,3,285.815356
83,1000,23,4,1.95896
83,1000,23,5,42.029073
83,1000,23,6,3.294781
2,1000,24,2,1.016606
2,1000,24,3,216.533353
2,1000,24,4,0.005274
2,1000,24,5,95.423094
2,1000,24,6,46.727244
68,1000,25,2,37.093745
68,1000,25,3,
68,1000,25,4,0.019994
68,1000,25,5,225.81726
68,1000,25,6,39.408806
5,5000,20,2,2.527536
5,5000,20,3,26.217193
5,5000,20,4,0.858279
5,5000,20,5,3.186074
5,5000,20,6,0.309678
3,5000,21,2,9.418847
3,5000,21,3,36.338698
3,5000,21,4,0.510296
3,5000,21,5,7.654058
3,5000,21,6,0.675215
70,5000,22,2,3.287897
70,5000,22,3,159.552175
70,5000,22,4,0.004593
70,5000,22,5,18.415694
70,5000,22,6,1.502006
10,5000,23,2,33.556613
10,5000,23,3,104.465804
10,5000,23,4,0.005061
10,5000,23,5,41.563798
10,5000,23,6,3.285051
38,5000,24,2,1.589832
38,5000,24,3,
38,5000,24,4,0.004429
38,5000,24,5,100.239591
38,5000,24,6,7.136631
95,5000,25,2,19.641535
95,5000,25,3,
95,5000,25,4,0.785319
95,5000,25,5,232.587677
95,5000,25,6,
71,100,20,2,0.02741
71,100,20,3,13.908831
71,100,20,4,0.002741
71,100,20,5,3.538995
71,100,20,6,0.309039
80,100,21,2,0.152163
80,100,21,3,19.733154
80,100,21,4,0.003242
80,100,21,5,7.755743
80,100,21,6,0.687809
100,100,22,2,1.882677
100,100,22,3,61.087595
100,100,22,4,0.141784
100,100,22,5,16.299765
100,100,22,6,61.988707
7,100,23,2,6.592944
7,100,23,3,274.633781
7,100,23,4,0.425489
7,100,23,5,38.996715
7,100,23,6,78.798798
21,100,24,2,3.114662
21,100,24,3,
21,100,24,4,0.300478
21,100,24,5,95.474775
21,100,24,6,7.261295
59,100,25,2,
59,100,25,3,
59,100,25,4,0.013297
59,100,25,5,227.27453
59,100,25,6,63.737671
98,1000,20,2,33.504739
98,1000,20,3,54.122628
98,1000,20,4,1.289587
98,1000,20,5,20.637794
98,1000,20,6,0.30898
47,1000,21,2,29.995667
47,1000,21,3,105.186798
47,1000,21,4,0.007349
47,1000,21,5,7.863369
47,1000,21,6,0.682245
57,1000,22,2,0.725903
57,1000,22,3,86.818541
57,1000,22,4,2.407226
57,1000,22,5,18.258801
57,1000,22,6,1.518517
44,1000,23,2,0.684963
44,1000,23,3,99.92379
44,1000,23,4,0.004872
44,1000,23,5,41.468929
44,1000,23,6,3.318572
84,1000,24,2,5.145934
84,1000,24,3,
84,1000,24,4,1.193146
84,1000,24,5,88.397056
84,1000,24,6,
72,1000,25,2,7.784326
72,1000,25,3,
72,1000,25,4,1.126749
72,1000,25,5,214.501482
72,1000,25,6,38.370253
99,5000,20,2,10.826853
99,5000,20,3,7.970143
99,5000,20,4,0.003978
99,5000,20,5,3.128178
99,5000,20,6,0.355936
29,5000,21,2,48.962636
29,5000,21,3,56.338933
29,5000,21,4,0.335593
29,5000,21,5,29.649013
29,5000,21,6,0.679374
49,5000,22,2,0.950262
49,5000,22,3,53.822791
49,5000,22,4,0.00594
49,5000,22,5,18.333195
49,5000,22,6,1.488677
79,5000,23,2,4.914369
79,5000,23,3,103.401614
79,5000,23,4,30.939065
79,5000,23,5,39.801929
79,5000,23,6,3.296601
52,5000,24,2,79.41023
52,5000,24,3,519.732106
52,5000,24,4,0.006722
52,5000,24,5,96.425473
52,5000,24,6,7.158898
39,5000,25,2,149.63151
39,5000,25,3,
39,5000,25,4,0.028617
39,5000,25,5,227.747266
39,5000,25,6,15.673934
21,100,20,2,0.854246
21,100,20,3,8.136782
21,100,20,4,0.010005
21,100,20,5,3.074397
21,100,20,6,0.305416
68,100,21,2,0.303805
68,100,21,3,20.364831
68,100,21,4,0.003773
68,100,21,5,8.348504
68,100,21,6,0.688467
14,100,22,2,0.025294
14,100,22,3,46.395383
14,100,22,4,0.00344
14,100,22,5,19.314167
14,100,22,6,1.508723
60,100,23,2,1.050173
60,100,23,3,97.793647
60,100,23,4,0.004495
60,100,23,5,42.355137
60,100,23,6,3.290364
69,100,24,2,51.057207
69,100,24,3,257.630053
69,100,24,4,0.654958
69,100,24,5,95.886294
69,100,24,6,20.37341
62,100,25,2,20.255634
62,100,25,3,
62,100,25,4,0.006155
62,100,25,5,231.728985
62,100,25,6,58.242744
44,1000,20,2,0.285146
44,1000,20,3,24.261981
44,1000,20,4,0.112273
44,1000,20,5,3.434683
44,1000,20,6,0.312339
56,1000,21,2,2.966383
56,1000,21,3,58.544315
56,1000,21,4,0.003812
56,1000,21,5,7.634111
56,1000,21,6,6.468813
43,1000,22,2,0.415447
43,1000,22,3,138.485146
43,1000,22,4,3.57856
43,1000,22,5,18.428639
43,1000,22,6,1.501091
40,1000,23,2,0.393062
40,1000,23,3,257.211815
40,1000,23,4,0.019587
