seed,gridsize,ncount,method,runtime
69,100,26,6,34.327244
62,100,27,2,1.211172
62,100,27,4,0.005031
62,100,27,6,75.474147
71,100,28,2,0.470757
71,100,28,4,0.114851
71,100,28,6,
52,100,29,2,3.068269
52,100,29,4,2.220646
52,100,29,6,
39,100,30,2,74.290391
39,100,30,4,8.489614
39,100,30,6,
13,100,31,2,159.176467
13,100,31,4,6.650613
13,100,31,6,
71,100,32,2,10.3258
71,100,32,4,1.022653
71,100,32,6,
71,1000,26,2,65.086751
71,1000,26,4,0.011259
71,1000,26,6,78.233125
39,1000,27,2,87.464838
39,1000,27,4,0.775488
39,1000,27,6,
56,1000,28,2,31.686791
56,1000,28,4,0.011155
56,1000,28,6,212.265353
89,1000,29,2,23.778835
89,1000,29,4,0.009135
89,1000,29,6,
18,1000,30,2,47.8958
18,1000,30,4,0.015829
18,1000,30,6,
28,1000,31,2,
28,1000,31,4,0.041663
28,1000,31,6,
31,1000,32,2,
31,1000,32,4,0.052157
31,1000,32,6,
18,5000,26,2,99.222335
18,5000,26,4,0.005707
18,5000,26,6,33.751783
37,5000,27,2,25.868968
37,5000,27,4,0.006197
37,5000,27,6,74.245164
42,5000,28,2,461.109636
42,5000,28,4,0.018119
42,5000,28,6,160.09456
36,5000,29,2,4.226387
36,5000,29,4,0.009605
36,5000,29,6,
17,5000,30,2,1.909325
17,5000,30,4,0.018236
17,5000,30,6,
70,5000,31,2,96.25563
70,5000,31,4,0.03101
70,5000,31,6,
44,5000,32,2,
44,5000,32,4,0.022262
44,5000,32,6,
18,100,26,2,0.525258
18,100,26,4,0.447231
18,100,26,6,128.915574
85,100,27,2,33.6795
85,100,27,4,0.063267
85,100,27,6,208.003306
84,100,28,2,0.612715
84,100,28,4,0.004876
84,100,28,6,
51,100,29,2,0.21488
51,100,29,4,1.630387
51,100,29,6,
95,100,30,2,6.572947
95,100,30,4,0.021638
95,100,30,6,
44,100,31,2,195.444319
44,100,31,4,0.250916
44,100,31,6,
13,100,32,2,
13,100,32,4,0.013232
13,100,32,6,
100,1000,26,2,4.92385
100,1000,26,4,0.015389
100,1000,26,6,34.563938
45,1000,27,2,4.38638
45,1000,27,4,0.007416
45,1000,27,6,75.572813
84,1000,28,2,4.626504
84,1000,28,4,0.019794
84,1000,28,6,194.986406
88,1000,29,2,1.054141
88,1000,29,4,1.434688
88,1000,29,6,
61,1000,30,2,27.909513
61,1000,30,4,0.010764
61,1000,30,6,
69,1000,31,2,524.005493
69,1000,31,4,0.014189
69,1000,31,6,
62,1000,32,2,68.18215
62,1000,32,4,0.014056
62,1000,32,6,
25,5000,26,2,114.495273
25,5000,26,4,0.005221
25,5000,26,6,33.656112
40,5000,27,2,403.785709
40,5000,27,4,0.040412
40,5000,27,6,74.149632
72,5000,28,2,144.622402
72,5000,28,4,0.022035
72,5000,28,6,161.517074
43,5000,29,2,1.045895
43,5000,29,4,0.008202
43,5000,29,6,
70,5000,30,2,31.975009
70,5000,30,4,0.059144
70,5000,30,6,
94,5000,31,2,6.119022
94,5000,31,4,0.009325
94,5000,31,6,
29,5000,32,2,292.947133
29,5000,32,4,0.019649
29,5000,32,6,
7,100,26,2,0.742273
7,100,26,4,0.011498
7,100,26,6,34.327586
72,100,27,2,0.320255
72,100,27,4,0.006596
72,100,27,6,84.924697
3,100,28,2,3.26411
3,100,28,4,0.010095
3,100,28,6,
50,100,29,2,382.603512
50,100,29,4,4.353999
50,100,29,6,
45,100,30,2,5.404259
45,100,30,4,0.009531
45,100,30,6,
1,100,31,2,25.019227
1,100,31,4,0.009578
1,100,31,6,
80,100,32,2,116.449158
80,100,32,4,0.013815
80,100,32,6,
75,1000,26,2,28.641415
75,1000,26,4,0.008681
75,1000,26,6,33.754007
18,1000,27,2,12.593224
18,1000,27,4,0.020935
18,1000,27,6,75.034077
2,1000,28,2,0.509644
2,1000,28,4,0.005544
2,1000,28,6,163.455754
9,1000,29,2,3.851385
9,1000,29,4,0.009843
9,1000,29,6,
89,1000,30,2,49.277095
89,1000,30,4,0.011644
89,1000,30,6,
76,1000,31,2,1.898926
76,1000,31,4,0.014049
76,1000,31,6,
51,1000,32,2,2.142197
51,1000,32,4,0.008513
51,1000,32,6,
43,5000,26,2,1.207479
43,5000,26,4,0.004518
43,5000,26,6,33.576342
24,5000,27,2,6.337405
24,5000,27,4,0.013479
24,5000,27,6,74.170746
78,5000,28,2,
78,5000,28,4,0.036118
78,5000,28,6,161.228425
7,5000,29,2,
7,5000,29,4,0.021563
7,5000,29,6,
71,5000,30,2,1.187366
71,5000,30,4,0.006891
71,5000,30,6,
67,5000,31,2,57.127377
67,5000,31,4,0.01156
67,5000,31,6,
73,5000,32,2,107.477027
73,5000,32,4,0.084876
73,5000,32,6,
40,100,26,2,4.855271
40,100,26,4,1.991212
40,100,26,6,34.964161
50,100,27,2,26.466018
50,100,27,4,0.007035
50,100,27,6,76.507171
94,100,28,2,1.243092
94,100,28,4,0.010233
94,100,28,6,367.851989
57,100,29,2,31.714453
57,100,29,4,0.020234
57,100,29,6,
30,100,30,2,1.2055
30,100,30,4,0.006123
30,100,30,6,
65,100,31,2,
65,100,31,4,1.767353
65,100,31,6,
7,100,32,2,177.445487
7,100,32,4,0.05109
7,100,32,6,
40,1000,26,2,7.743178
40,1000,26,4,0.006839
40,1000,26,6,34.868793
7,1000,27,2,0.453331
7,1000,27,4,0.005986
7,1000,27,6,87.762903
58,1000,28,2,118.128378
58,1000,28,4,0.016374
58,1000,28,6,243.478061
92,1000,29,2,63.156405
92,1000,29,4,0.065342
92,1000,29,6,
56,1000,30,2,305.001081
56,1000,30,4,0.014277
56,1000,30,6,
87,1000,31,2,14.812552
87,1000,31,4,0.061293
87,1000,31,6,
85,1000,32,2,31.564204
85,1000,32,4,0.010531
85,1000,32,6,
92,5000,26,2,2.832557
92,5000,26,4,0.005271
92,5000,26,6,33.787691
35,5000,27,2,37.456067
35,5000,27,4,0.011667
35,5000,27,6,108.243188
87,5000,28,2,
87,5000,28,4,0.410604
87,5000,28,6,160.57751
93,5000,29,2,3.835127
93,5000,29,4,0.009967
93,5000,29,6,
85,5000,30,2,1.961766
85,5000,30,4,0.014857
85,5000,30,6,
83,5000,31,2,46.271231
83,5000,31,4,0.013
83,5000,31,6,
18,5000,32,2,
18,5000,32,4,0.024363
18,5000,32,6,
5,100,26,2,4.14005
5,100,26,4,0.060415
5,100,26,6,34.851018
2,100,27,2,
2,100,27,4,0.050204
2,100,27,6,
71,100,28,2,0.482077
71,100,28,4,1.045515
71,100,28,6,
6,100,29,2,126.053181
6,100,29,4,0.112827
6,100,29,6,
69,100,30,2,1.278205
69,100,30,4,50.139693
69,100,30,6,
95,100,31,2,72.317293
95,100,31,4,0.455323
95,100,31,6,
41,100,32,2,3.651935
41,100,32,4,0.008197
41,100,32,6,
3,1000,26,2,15.400015
3,1000,26,4,0.01066
3,1000,26,6,34.136339
64,1000,27,2,0.181047
64,1000,27,4,0.004999
64,1000,27,6,75.142645
95,1000,28,2,29.285247
95,1000,28,4,0.016546
95,1000,28,6,
54,1000,29,2,4.446444
54,1000,29,4,1.015821
54,1000,29,6,
20,1000,30,2,53.467613
20,1000,30,4,0.025915
20,1000,30,6,
65,1000,31,2,0.408633
65,1000,31,4,0.024306
65,1000,31,6,
69,1000,32,2,
69,1000,32,4,0.573245
69,1000,32,6,
58,5000,26,2,1.429572
58,5000,26,4,0.006259
58,5000,26,6,101.600323
87,5000,27,2,370.874798
87,5000,27,4,0.261688
87,5000,27,6,74.897021
9,5000,28,2,50.834036
9,5000,28,4,0.007909
9,5000,28,6,164.068994
51,5000,29,2,4.549569
51,5000,29,4,0.006429
51,5000,29,6,
59,5000,30,2,491.596948
59,5000,30,4,0.008269
59,5000,30,6,
80,5000,31,2,
80,5000,31,4,0.021038
80,5000,31,6,
47,5000,32,2,78.805703
47,5000,32,4,0.022794
47,5000,32,6,
82,100,26,2,14.520034
82,100,26,4,0.020601
82,100,26,6,116.685165
3,100,27,2,3.334577
3,100,27,4,11.212968
3,100,27,6,
11,100,28,2,323.189625
11,100,28,4,0.011868
11,100,28,6,457.825486
56,100,29,2,61.580261
56,100,29,4,1.114032
56,100,29,6,
95,100,30,2,9.240687
95,100,30,4,0.445613
95,100,30,6,
42,100,31,2,23.181701
42,100,31,4,0.010871
42,100,31,6,
18,100,32,2,179.595509
18,100,32,4,0.018762
18,100,32,6,
62,1000,26,2,25.397584
62,1000,26,4,0.007894
62,1000,26,6,44.497709
58,1000,27,2,85.165111
58,1000,27,4,0.014639
58,1000,27,6,76.254592
28,1000,28,2,
28,1000,28,4,0.022033
28,1000,28,6,162.540157
30,1000,29,2,19.803456
30,1000,29,4,0.014639
30,1000,29,6,
46,1000,30,2,14.23216
46,1000,30,4,0.032487
46,1000,30,6,
59,1000,31,2,434.344555
59,1000,31,4,0.032278
59,1000,31,6,
68,1000,32,2,168.454107
68,1000,32,4,0.038529
68,1000,32,6,
60,5000,26,2,5.107359
60,5000,26,4,0.049269
60,5000,26,6,33.461902
86,5000,27,2,2.524627
86,5000,27,4,0.007204
86,5000,27,6,73.761437
51,5000,28,2,2.73381
51,5000,28,4,0.005965
51,5000,28,6,161.857766
66,5000,29,2,28.239818
66,5000,29,4,0.00794
66,5000,29,6,
50,5000,30,2,14.355389
50,5000,30,4,0.006856
50,5000,30,6,
33,5000,31,2,145.823274
33,5000,31,4,0.016683
33,5000,31,6,
63,5000,32,2,25.000193
63,5000,32,4,0.009356
63,5000,32,6,
80,100,26,2,0.762753
80,100,26,4,0.006022
80,100,26,6,34.641267
77,100,27,2,0.77151
77,100,27,4,0.00555
77,100,27,6,200.336357
53,100,28,2,0.733906
53,100,28,4,40.245691
53,100,28,6,
84,100,29,2,72.945077
84,100,29,4,0.406592
84,100,29,6,
82,100,30,2,99.318677
82,100,30,4,0.081178
82,100,30,6,
1,100,31,2,19.317535
1,100,31,4,0.00967
1,100,31,6,
13,100,32,2,
13,100,32,4,1.365909
13,100,32,6,
9,1000,26,2,51.190848
9,1000,26,4,0.009867
9,1000,26,6,
100,1000,27,2,12.442348
100,1000,27,4,0.506611
100,1000,27,6,
34,1000,28,2,93.926867
34,1000,28,4,0.00813
34,1000,28,6,212.236203
91,1000,29,2,2.251307
91,1000,29,4,0.010648
91,1000,29,6,
97,1000,30,2,7.23453
97,1000,30,4,0.007154
97,1000,30,6,
82,1000,31,2,1.26581
82,1000,31,4,0.008249
82,1000,31,6,
78,1000,32,2,7.256264
78,1000,32,4,0.012381
78,1000,32,6,
75,5000,26,2,2.509462
75,5000,26,4,0.00518
75,5000,26,6,33.986087
83,5000,27,2,10.492067
83,5000,27,4,0.005799
83,5000,27,6,76.301223
67,5000,28,2,28.094283
67,5000,28,4,0.045773
67,5000,28,6,208.255355
28,5000,29,2,
28,5000,29,4,0.01871
28,5000,29,6,
27,5000,30,2,85.025255
27,5000,30,4,0.011573
27,5000,30,6,
74,5000,31,2,225.358964
74,5000,31,4,0.012283
74,5000,31,6,
62,5000,32,2,255.69064
62,5000,32,4,0.01924
62,5000,32,6,
63,100,26,2,8.065457
63,100,26,4,0.011012
63,100,26,6,34.17393
25,100,27,2,40.324604
25,100,27,4,0.007678
25,100,27,6,76.222386
5,100,28,2,5.567444
5,100,28,4,0.00757
5,100,28,6,454.205041
24,100,29,2,17.215362
24,100,29,4,0.008895
24,100,29,6,
91,100,30,2,43.552873
91,100,30,4,0.021058
91,100,30,6,
68,100,31,2,28.256221
68,100,31,4,1.23156
68,100,31,6,
53,100,32,2,22.335842
53,100,32,4,1.501801
53,100,32,6,
83,1000,26,2,11.994804
83,1000,26,4,0.007189
83,1000,26,6,116.809645
97,1000,27,2,6.153319
97,1000,27,4,0.004721
97,1000,27,6,77.358797
77,1000,28,2,2.940697
77,1000,28,4,0.007674
77,1000,28,6,199.766682
61,1000,29,2,34.711737
61,1000,29,4,0.009569
61,1000,29,6,
64,1000,30,2,0.192348
64,1000,30,4,0.006036
64,1000,30,6,
31,1000,31,2,292.544229
31,1000,31,4,0.050715
31,1000,31,6,
43,1000,32,2,56.695536
43,1000,32,4,0.026841
43,1000,32,6,
31,5000,26,2,14.401396
31,5000,26,4,0.006734
31,5000,26,6,34.382479
88,5000,27,2,50.890555
88,5000,27,4,0.013355
88,5000,27,6,
54,5000,28,2,69.488509
54,5000,28,4,0.007445
54,5000,28,6,162.291839
67,5000,29,2,23.388051
67,5000,29,4,0.009015
67,5000,29,6,
69,5000,30,2,
69,5000,30,4,0.018968
69,5000,30,6,
15,5000,31,2,16.698993
15,5000,31,4,0.006545
15,5000,31,6,
91,5000,32,2,194.870924
91,5000,32,4,0.010014
91,5000,32,6,
89,100,26,2,0.328401
89,100,26,4,0.0057
89,100,26,6,41.704655
39,100,27,2,0.437818
39,100,27,4,0.005199
39,100,27,6,83.583692
89,100,28,2,1.276778
89,100,28,4,0.006751
89,100,28,6,
24,100,29,2,17.084898
24,100,29,4,0.02872
24,100,29,6,
23,100,30,2,
23,100,30,4,0.106856
23,100,30,6,
71,100,31,2,17.416024
71,100,31,4,1.312066
71,100,31,6,
88,100,32,2,101.764494
88,100,32,4,2.329352
88,100,32,6,
2,1000,26,2,0.883357
2,1000,26,4,0.005088
2,1000,26,6,
100,1000,27,2,10.401174
100,1000,27,4,0.814784
100,1000,27,6,
78,1000,28,2,1.090529
78,1000,28,4,0.357712
78,1000,28,6,
40,1000,29,2,51.676914
40,1000,29,4,0.012002
40,1000,29,6,
36,1000,30,2,
36,1000,30,4,0.040705
36,1000,30,6,
72,1000,31,2,0.929982
72,1000,31,4,0.011675
72,1000,31,6,
88,1000,32,2,5.973356
88,1000,32,4,0.01177
88,1000,32,6,
85,5000,26,2,1.77347
85,5000,26,4,0.011349
85,5000,26,6,33.993935
63,5000,27,2,3.669293
63,5000,27,4,0.005705
63,5000,27,6,208.574962
3,5000,28,2,
3,5000,28,4,0.007113
3,5000,28,6,209.374802
77,5000,29,2,24.986143
77,5000,29,4,0.007626
77,5000,29,6,
35,5000,30,2,37.660664
35,5000,30,4,0.01208
35,5000,30,6,
94,5000,31,2,6.156431
94,5000,31,4,0.009188
94,5000,31,6,
4,5000,32,2,
4,5000,32,4,0.123183
4,5000,32,6,
97,100,26,2,0.045081
97,100,26,4,9.055486
97,100,26,6,
3,100,27,2,16.499559
3,100,27,4,1.198525
3,100,27,6,
29,100,28,2,3.185096
29,100,28,4,19.870657
29,100,28,6,288.739025
37,100,29,2,70.781399
37,100,29,4,0.014163
37,100,29,6,
35,100,30,2,2.497429
35,100,30,4,0.009413
35,100,30,6,
27,100,31,2,151.798062
27,100,31,4,0.016447
27,100,31,6,
88,100,32,2,23.532213
88,100,32,4,0.030824
88,100,32,6,
32,1000,26,2,19.206957
32,1000,26,4,0.014239
32,1000,26,6,35.062084
81,1000,27,2,0.095727
81,1000,27,4,0.00408
81,1000,27,6,364.459879
33,1000,28,2,34.069427
33,1000,28,4,0.007922
33,1000,28,6,292.999343
5,1000,29,2,14.385141
5,1000,29,4,0.006757
5,1000,29,6,
33,1000,30,2,145.498082
33,1000,30,4,0.009647
33,1000,30,6,
83,1000,31,2,3.562632
83,1000,31,4,0.011548
83,1000,31,6,
8,1000,32,2,4.350181
8,1000,32,4,0.009912
8,1000,32,6,
33,5000,26,2,17.709453
33,5000,26,4,0.00612
33,5000,26,6,34.126984
87,5000,27,2,384.545839
87,5000,27,4,0.25241
87,5000,27,6,100.587843
25,5000,28,2,35.630149
25,5000,28,4,0.074124
25,5000,28,6,
75,5000,29,2,5.553541
75,5000,29,4,0.027269
75,5000,29,6,
4,5000,30,2,
4,5000,30,4,0.265485
4,5000,30,6,
64,5000,31,2,52.327717
64,5000,31,4,0.030621
64,5000,31,6,
17,5000,32,2,1.757008
17,5000,32,4,0.009509
17,5000,32,6,
71,100,26,2,0.828301
71,100,26,4,17.571498
71,100,26,6,94.258646
16,100,27,2,0.853487
16,100,27,4,0.006024
16,100,27,6,138.20027
37,100,28,2,95.107757
37,100,28,4,0.013404
37,100,28,6,362.984792
2,100,29,2,
2,100,29,4,0.039534
2,100,29,6,
51,100,30,2,0.724339
51,100,30,4,0.012166
51,100,30,6,
91,100,31,2,42.462061
91,100,31,4,0.044653
91,100,31,6,
92,100,32,2,12.427793
92,100,32,4,0.009847
92,100,32,6,
9,1000,26,2,32.134384
9,1000,26,4,0.006149
9,1000,26,6,
80,1000,27,2,2.740273
80,1000,27,4,0.048829
80,1000,27,6,
51,1000,28,2,4.919285
51,1000,28,4,0.15039
51,1000,28,6,
50,1000,29,2,14.085571
50,1000,29,4,0.26788
50,1000,29,6,
37,1000,30,2,25.620487
37,1000,30,4,0.012849
37,1000,30,6,
91,1000,31,2,8.974703
91,1000,31,4,0.030158
91,1000,31,6,
32,1000,32,2,44.544438
32,1000,32,4,1.180482
32,1000,32,6,
60,5000,26,2,15.554046
60,5000,26,4,3.332642
60,5000,26,6,
44,5000,27,2,81.962791
44,5000,27,4,0.014574
44,5000,27,6,86.901007
86,5000,28,2,25.65348
86,5000,28,4,0.012823
86,5000,28,6,
25,5000,29,2,29.941716
25,5000,29,4,1.45819
25,5000,29,6,
18,5000,30,2,
18,5000,30,4,0.523206
18,5000,30,6,
97,5000,31,2,44.172997
97,5000,31,4,0.035397
97,5000,31,6,
14,5000,32,2,589.467343
14,5000,32,4,0.01728
14,5000,32,6,
33,100,26,2,2.215738
33,100,26,4,0.005486
33,100,26,6,71.639787
42,100,27,2,46.042364
42,100,27,4,0.027124
42,100,27,6,90.275835
60,100,28,2,10.036005
60,100,28,4,0.010445
60,100,28,6,
19,100,29,2,125.992826
19,100,29,4,2.619473
19,100,29,6,
85,100,30,2,576.387995
85,100,30,4,19.019995
85,100,30,6,
77,100,31,2,0.817189
77,100,31,4,0.005445
77,100,31,6,
77,100,32,2,0.624094
77,100,32,4,0.006052
77,100,32,6,
55,1000,26,2,0.559731
55,1000,26,4,0.003856
55,1000,26,6,149.071434
52,1000,27,2,92.027692
52,1000,27,4,0.006188
52,1000,27,6,136.987752
2,1000,28,2,0.507261
2,1000,28,4,1.499805
2,1000,28,6,
41,1000,29,2,1.795846
41,1000,29,4,0.13189
41,1000,29,6,
61,1000,30,2,28.161817
61,1000,30,4,0.01092
61,1000,30,6,
69,1000,31,2,
69,1000,31,4,0.014288
69,1000,31,6,
29,1000,32,2,9.422888
29,1000,32,4,0.008743
29,1000,32,6,
91,5000,26,2,1.922576
91,5000,26,4,0.005666
91,5000,26,6,35.06111
68,5000,27,2,1.319498
68,5000,27,4,0.006633
68,5000,27,6,367.567148
5,5000,28,2,2.565862
5,5000,28,4,0.004867
5,5000,28,6,297.809625
80,5000,29,2,
80,5000,29,4,0.016282
80,5000,29,6,
58,5000,30,2,1.428344
58,5000,30,4,0.008617
58,5000,30,6,
23,5000,31,2,7.676032
23,5000,31,4,0.008696
23,5000,31,6,
62,5000,32,2,256.483675
62,5000,32,4,0.019456
62,5000,32,6,
80,100,26,2,0.777526
80,100,26,4,0.005983
80,100,26,6,41.836389
58,100,27,2,0.875495
58,100,27,4,0.004319
58,100,27,6,82.77096
96,100,28,2,525.328939
96,100,28,4,1.565455
96,100,28,6,
7,100,29,2,31.805222
7,100,29,4,0.014126
7,100,29,6,
9,100,30,2,123.203209
9,100,30,4,0.400368
9,100,30,6,
5,100,31,2,324.204741
5,100,31,4,6.547189
5,100,31,6,
39,100,32,2,86.838183
39,100,32,4,0.017153
39,100,32,6,
100,1000,26,2,4.907936
100,1000,26,4,0.015202
100,1000,26,6,34.246097
57,1000,27,2,2.299191
57,1000,27,4,0.005235
57,1000,27,6,76.005244
23,1000,28,2,0.20478
23,1000,28,4,0.011267
23,1000,28,6,
85,1000,29,2,35.371354
85,1000,29,4,2.019506
85,1000,29,6,
48,1000,30,2,395.704166
48,1000,30,4,0.132213
48,1000,30,6,
3,1000,31,2,88.984951
3,1000,31,4,0.066958
3,1000,31,6,
79,1000,32,2,0.056259
79,1000,32,4,0.004508
79,1000,32,6,
4,5000,26,2,6.08507
4,5000,26,4,0.007995
4,5000,26,6,56.259949
82,5000,27,2,56.696681
82,5000,27,4,0.010914
82,5000,27,6,75.608721
4,5000,28,2,134.310721
4,5000,28,4,0.100037
4,5000,28,6,163.652738
33,5000,29,2,37.054229
33,5000,29,4,0.012308
33,5000,29,6,
36,5000,30,2,5.939939
36,5000,30,4,0.007318
36,5000,30,6,
88,5000,31,2,28.629508
88,5000,31,4,0.010547
88,5000,31,6,
5,5000,32,2,78.851033
5,5000,32,4,0.15751
5,5000,32,6,
