seed,gridsize,ncount,method,runtime
22,5000,24,5,25.43918
22,5000,24,6,3.225417
86,5000,25,2,5.742124
86,5000,25,3,
86,5000,25,4,2.405272
86,5000,25,5,58.627766
86,5000,25,6,6.983508
4,100,26,2,33.951772
4,100,26,4,0.00607
4,100,26,6,125.115146
18,100,27,2,0.521265
18,100,27,4,0.004107
18,100,27,6,35.085536
39,100,28,2,0.501532
39,100,28,4,0.463495
39,100,28,6,
57,100,29,2,20.376233
57,100,29,4,0.0117
57,100,29,6,
37,100,30,2,13.610358
37,100,30,4,0.007958
37,100,30,6,
96,100,31,2,
96,100,31,4,0.883469
96,100,31,6,
44,100,32,2,424.151512
44,100,32,4,0.106228
44,100,32,6,
4,1000,26,2,0.904057
4,1000,26,4,0.003027
4,1000,26,6,15.064522
74,1000,27,2,7.790798
74,1000,27,4,0.040779
74,1000,27,6,37.09175
20,1000,28,2,3.760435
20,1000,28,4,0.007276
20,1000,28,6,70.864629
38,1000,29,2,5.987009
38,1000,29,4,0.12877
38,1000,29,6,
91,1000,30,2,4.546375
91,1000,30,4,0.012695
91,1000,30,6,
61,1000,31,2,27.780716
61,1000,31,4,0.005373
61,1000,31,6,
99,1000,32,2,25.685601
99,1000,32,4,0.020354
99,1000,32,6,
60,5000,26,2,3.017775
60,5000,26,4,0.029722
60,5000,26,6,15.050907
54,5000,27,2,22.853391
54,5000,27,4,0.002843
54,5000,27,6,
50,5000,28,2,96.192003
50,5000,28,4,0.003404
50,5000,28,6,
82,5000,29,2,5.538046
82,5000,29,4,0.003963
82,5000,29,6,
36,5000,30,2,3.661385
36,5000,30,4,0.003607
36,5000,30,6,
17,5000,31,2,1.019015
17,5000,31,4,1.053598
17,5000,31,6,
79,5000,32,2,27.648873
79,5000,32,4,0.156082
79,5000,32,6,
52,100,5,1,0.000001
52,100,5,2,0.000041
52,100,5,3,0.000017
52,100,5,4,0.000626
52,100,5,5,0.000003
52,100,5,6,0.000004
94,100,6,1,0.000002
94,100,6,2,0.000166
94,100,6,3,0.000031
94,100,6,4,0.000567
94,100,6,5,0.000004
94,100,6,6,0.000005
15,100,7,1,0.000012
15,100,7,2,0.000877
15,100,7,3,0.000069
15,100,7,4,0.000806
15,100,7,5,0.000009
15,100,7,6,0.000007
20,100,8,1,0.000047
20,100,8,2,0.000638
20,100,8,3,0.000165
20,100,8,4,0.000716
20,100,8,5,0.00002
20,100,8,6,0.000012
65,100,9,1,0.000209
65,100,9,2,0.000435
65,100,9,3,0.000419
65,100,9,4,0.000575
65,100,9,5,0.000049
65,100,9,6,0.000022
79,100,10,1,0.001752
79,100,10,2,0.001597
79,100,10,3,0.000998
79,100,10,4,0.000626
79,100,10,5,0.00012
79,100,10,6,0.000045
65,100,11,1,0.00462
65,100,11,2,0.001431
65,100,11,3,0.002371
65,100,11,4,0.000796
65,100,11,5,0.000285
65,100,11,6,0.000098
58,100,12,1,0.01914
58,100,12,2,0.001888
58,100,12,3,0.005623
58,100,12,4,0.000842
58,100,12,5,0.000652
58,100,12,6,0.000221
53,100,13,1,0.051796
53,100,13,2,0.000486
53,100,13,3,0.013084
53,100,13,4,0.000783
53,100,13,5,0.001499
53,100,13,6,0.000512
80,100,14,1,1.068383
80,100,14,2,0.342165
80,100,14,3,0.030901
80,100,14,4,0.001729
80,100,14,5,0.003417
80,100,14,6,0.001164
78,100,15,1,2.36921
78,100,15,2,0.005303
78,100,15,3,0.072016
78,100,15,4,0.001161
78,100,15,5,0.00777
78,100,15,6,0.002623
40,100,16,1,14.789319
40,100,16,2,0.116485
40,100,16,3,0.170522
40,100,16,4,0.001493
40,100,16,5,0.017501
40,100,16,6,0.005903
81,100,17,1,37.723348
81,100,17,2,0.314532
81,100,17,3,0.402314
81,100,17,4,0.002011
81,100,17,5,0.039337
81,100,17,6,0.013178
32,100,18,1,
32,100,18,2,0.306377
32,100,18,3,0.920853
32,100,18,4,0.001685
32,100,18,5,0.117954
32,100,18,6,0.029258
76,100,19,1,
76,100,19,2,0.215055
76,100,19,3,2.124654
76,100,19,4,0.001737
76,100,19,5,0.405413
76,100,19,6,0.064745
8,1000,5,1,0.000001
8,1000,5,2,0.000283
8,1000,5,3,0.000016
8,1000,5,4,0.000634
8,1000,5,5,0.000003
8,1000,5,6,0.000004
62,1000,6,1,0.000002
62,1000,6,2,0.000418
62,1000,6,3,0.000029
62,1000,6,4,0.000511
62,1000,6,5,0.000005
62,1000,6,6,0.000004
17,1000,7,1,0.000011
17,1000,7,2,0.002431
17,1000,7,3,0.000066
17,1000,7,4,0.000622
17,1000,7,5,0.000009
17,1000,7,6,0.000006
36,1000,8,1,0.00006
36,1000,8,2,0.004576
36,1000,8,3,0.000176
36,1000,8,4,0.000622
36,1000,8,5,0.00002
36,1000,8,6,0.000011
49,1000,9,1,0.000206
49,1000,9,2,0.094128
49,1000,9,3,0.000421
49,1000,9,4,0.000771
49,1000,9,5,0.000049
49,1000,9,6,0.000022
27,1000,10,1,0.001441
27,1000,10,2,0.00197
27,1000,10,3,0.000992
27,1000,10,4,0.000593
27,1000,10,5,0.000116
27,1000,10,6,0.000043
80,1000,11,1,0.015011
80,1000,11,2,0.044974
80,1000,11,3,0.002363
80,1000,11,4,0.001038
80,1000,11,5,0.000281
80,1000,11,6,0.000096
46,1000,12,1,0.038831
46,1000,12,2,0.003982
46,1000,12,3,0.005633
46,1000,12,4,0.000678
46,1000,12,5,0.00065
46,1000,12,6,0.000221
11,1000,13,1,0.149266
11,1000,13,2,0.00555
11,1000,13,3,0.013148
11,1000,13,4,0.000873
11,1000,13,5,0.001505
11,1000,13,6,0.000506
8,1000,14,1,0.341174
8,1000,14,2,0.025488
8,1000,14,3,0.030788
8,1000,14,4,0.000998
8,1000,14,5,0.003442
8,1000,14,6,0.001164
21,1000,15,1,1.526018
21,1000,15,2,0.014845
21,1000,15,3,0.07187
21,1000,15,4,0.001213
21,1000,15,5,0.007823
21,1000,15,6,0.002632
53,1000,16,1,17.913809
53,1000,16,2,2.516954
53,1000,16,3,0.170956
53,1000,16,4,0.001856
53,1000,16,5,0.017485
53,1000,16,6,0.005904
48,1000,17,1,
48,1000,17,2,0.27555
48,1000,17,3,0.400984
48,1000,17,4,0.001349
48,1000,17,5,0.0394
48,1000,17,6,0.013182
5,1000,18,1,106.689333
5,1000,18,2,0.060082
5,1000,18,3,0.919452
5,1000,18,4,0.001447
5,1000,18,5,0.114074
5,1000,18,6,0.030066
25,1000,19,1,
25,1000,19,2,4.528363
25,1000,19,3,2.123344
25,1000,19,4,0.002691
25,1000,19,5,0.399235
25,1000,19,6,0.064818
84,5000,5,1,0.000001
84,5000,5,2,0.003022
84,5000,5,3,0.000016
84,5000,5,4,0.000617
84,5000,5,5,0.000003
84,5000,5,6,0.000004
77,5000,6,1,0.000003
77,5000,6,2,0.002476
77,5000,6,3,0.00003
77,5000,6,4,0.000511
77,5000,6,5,0.000004
77,5000,6,6,0.000004
40,5000,7,1,0.000011
40,5000,7,2,0.002368
40,5000,7,3,0.00007
40,5000,7,4,0.000538
40,5000,7,5,0.000009
40,5000,7,6,0.000007
64,5000,8,1,0.000066
64,5000,8,2,0.088331
64,5000,8,3,0.000163
64,5000,8,4,0.000663
64,5000,8,5,0.00002
64,5000,8,6,0.000011
21,5000,9,1,0.000286
21,5000,9,2,0.039873
21,5000,9,3,0.00041
21,5000,9,4,0.000698
21,5000,9,5,0.000048
21,5000,9,6,0.000022
69,5000,10,1,0.002638
69,5000,10,2,0.127192
69,5000,10,3,0.000989
69,5000,10,4,0.000716
69,5000,10,5,0.000118
69,5000,10,6,0.000045
3,5000,11,1,0.0049
3,5000,11,2,0.105016
3,5000,11,3,0.002377
3,5000,11,4,0.000748
3,5000,11,5,0.000277
3,5000,11,6,0.000095
39,5000,12,1,0.036735
39,5000,12,2,0.172913
39,5000,12,3,0.005579
39,5000,12,4,0.000813
39,5000,12,5,0.000654
39,5000,12,6,0.000216
67,5000,13,1,0.149809
67,5000,13,2,0.052732
67,5000,13,3,0.013169
67,5000,13,4,0.00087
67,5000,13,5,0.001492
67,5000,13,6,0.000506
22,5000,14,1,0.637781
22,5000,14,2,0.071138
22,5000,14,3,0.030747
22,5000,14,4,0.000975
22,5000,14,5,0.003416
22,5000,14,6,0.00116
92,5000,15,1,2.75309
92,5000,15,2,0.014807
92,5000,15,3,0.072038
92,5000,15,4,0.000918
92,5000,15,5,0.007764
92,5000,15,6,0.002622
87,5000,16,1,186.198943
87,5000,16,2,0.060639
87,5000,16,3,0.173253
87,5000,16,4,0.001231
87,5000,16,5,0.01779
87,5000,16,6,0.005934
32,5000,17,1,45.397882
32,5000,17,2,26.833996
32,5000,17,3,0.400593
32,5000,17,4,0.002684
32,5000,17,5,0.039781
32,5000,17,6,0.01319
98,5000,18,1,111.879993
98,5000,18,2,2.453739
98,5000,18,3,0.942214
98,5000,18,4,0.001587
98,5000,18,5,0.144704
98,5000,18,6,0.029588
28,5000,19,1,
28,5000,19,2,76.067284
28,5000,19,3,2.198946
28,5000,19,4,0.002231
28,5000,19,5,0.401898
28,5000,19,6,0.065852
54,100,20,2,0.104463
54,100,20,3,4.981922
54,100,20,4,0.004124
54,100,20,5,0.889769
54,100,20,6,0.144014
65,100,21,2,2.386557
65,100,21,3,11.282204
65,100,21,4,0.002257
65,100,21,5,2.0886
65,100,21,6,0.315019
75,100,22,2,4.424279
75,100,22,3,41.804465
75,100,22,4,0.002794
75,100,22,5,4.994219
75,100,22,6,0.689419
69,100,23,2,15.875677
69,100,23,3,71.726099
69,100,23,4,0.264118
69,100,23,5,11.289825
69,100,23,6,1.492626
29,100,24,2,0.064147
29,100,24,3,
29,100,24,4,0.282028
29,100,24,5,26.01379
29,100,24,6,3.224413
71,100,25,2,0.71876
71,100,25,3,
71,100,25,4,0.347247
71,100,25,5,63.934838
71,100,25,6,6.989139
10,1000,20,2,2.078703
10,1000,20,3,4.9561
10,1000,20,4,0.266106
10,1000,20,5,0.901566
10,1000,20,6,0.143855
30,1000,21,2,0.267771
30,1000,21,3,33.833021
30,1000,21,4,0.002006
30,1000,21,5,2.145276
30,1000,21,6,0.317254
37,1000,22,2,0.196023
37,1000,22,3,25.863025
37,1000,22,4,0.001879
37,1000,22,5,4.765862
37,1000,22,6,0.689118
58,1000,23,2,8.411964
58,1000,23,3,70.633982
58,1000,23,4,0.005523
58,1000,23,5,11.129246
58,1000,23,6,1.493424
6,1000,24,2,1.281916
6,1000,24,3,
6,1000,24,4,1.671888
6,1000,24,5,26.204023
6,1000,24,6,3.261017
82,1000,25,2,1.009711
82,1000,25,3,
82,1000,25,4,0.634569
82,1000,25,5,58.821085
82,1000,25,6,7.032226
2,5000,20,2,1.898235
2,5000,20,3,4.917539
2,5000,20,4,0.733413
2,5000,20,5,0.918622
2,5000,20,6,0.144392
81,5000,21,2,2.450248
81,5000,21,3,11.05757
81,5000,21,4,0.002694
81,5000,21,5,2.087206
81,5000,21,6,0.316197
7,5000,22,2,24.941768
7,5000,22,3,83.932091
7,5000,22,4,0.002866
7,5000,22,5,4.92005
7,5000,22,6,0.690502
98,5000,23,2,68.137883
98,5000,23,3,445.270268
98,5000,23,4,0.00249
98,5000,23,5,11.439117
98,5000,23,6,1.490022
68,5000,24,2,0.380213
68,5000,24,3,
68,5000,24,4,2.184132
68,5000,24,5,24.971355
68,5000,24,6,3.22248
89,5000,25,2,50.59783
89,5000,25,3,
89,5000,25,4,0.942506
89,5000,25,5,59.436706
89,5000,25,6,6.993529
90,100,26,2,28.237379
90,100,26,4,0.007316
90,100,26,6,15.037886
46,100,27,2,0.760923
46,100,27,4,0.006533
46,100,27,6,39.090011
36,100,28,2,46.448539
36,100,28,4,0.00779
36,100,28,6,71.584698
26,100,29,2,181.977413
26,100,29,4,0.005071
26,100,29,6,
81,100,30,2,72.312696
81,100,30,4,0.015194
81,100,30,6,
97,100,31,2,13.474522
97,100,31,4,0.044026
97,100,31,6,
64,100,32,2,2.904307
64,100,32,4,0.004437
64,100,32,6,
3,1000,26,2,9.396254
3,1000,26,4,0.005257
3,1000,26,6,15.016179
11,1000,27,2,30.500278
11,1000,27,4,0.005596
11,1000,27,6,32.308972
47,1000,28,2,
47,1000,28,4,0.027594
47,1000,28,6,69.476761
95,1000,29,2,66.731333
95,1000,29,4,0.009382
95,1000,29,6,
64,1000,30,2,0.11889
64,1000,30,4,0.002964
64,1000,30,6,
6,1000,31,2,49.735994
6,1000,31,4,0.023844
6,1000,31,6,
55,1000,32,2,46.812267
55,1000,32,4,0.006516
55,1000,32,6,
28,5000,26,2,36.591974
28,5000,26,4,0.00842
28,5000,26,6,15.011942
98,5000,27,2,165.524964
98,5000,27,4,0.00415
98,5000,27,6,32.315849
32,5000,28,2,9.120981
32,5000,28,4,0.006557
32,5000,28,6,69.456408
28,5000,29,2,546.481913
28,5000,29,4,0.00972
28,5000,29,6,
60,5000,30,2,106.900108
60,5000,30,4,0.013964
60,5000,30,6,
13,5000,31,2,46.437416
13,5000,31,4,0.011016
13,5000,31,6,
44,5000,32,2,
44,5000,32,4,0.010694
44,5000,32,6,
68,100,5,1,0
68,100,5,2,0.000117
68,100,5,3,0.000016
68,100,5,4,0.000927
68,100,5,5,0.000003
68,100,5,6,0.000004
71,100,6,1,0.000002
71,100,6,2,0.000277
71,100,6,3,0.000031
71,100,6,4,0.000653
71,100,6,5,0.000005
71,100,6,6,0.000005
64,100,7,1,0.000011
64,100,7,2,0.000712
64,100,7,3,0.000071
64,100,7,4,0.000739
64,100,7,5,0.000009
64,100,7,6,0.000007
9,100,8,1,0.000056
9,100,8,2,0.000641
9,100,8,3,0.00017
9,100,8,4,0.000666
9,100,8,5,0.000021
9,100,8,6,0.000012
92,100,9,1,0.000237
92,100,9,2,0.000123
92,100,9,3,0.000421
92,100,9,4,0.000606
92,100,9,5,0.000047
92,100,9,6,0.000022
70,100,10,1,0.000766
70,100,10,2,0.009764
70,100,10,3,0.001005
70,100,10,4,0.00096
70,100,10,5,0.000115
70,100,10,6,0.000044
67,100,11,1,0.008123
67,100,11,2,0.001902
67,100,11,3,0.002369
67,100,11,4,0.000957
67,100,11,5,0.000283
67,100,11,6,0.000098
86,100,12,1,0.058165
86,100,12,2,0.098101
86,100,12,3,0.005594
86,100,12,4,0.001063
86,100,12,5,0.000655
86,100,12,6,0.000223
73,100,13,1,0.07676
73,100,13,2,0.158068
73,100,13,3,0.013172
73,100,13,4,0.001181
73,100,13,5,0.001507
73,100,13,6,0.000511
2,100,14,1,2.014055
2,100,14,2,0.193873
2,100,14,3,0.030804
2,100,14,4,0.001445
2,100,14,5,0.003426
2,100,14,6,0.001154
5,100,15,1,3.586319
5,100,15,2,0.368586
5,100,15,3,0.071996
5,100,15,4,0.001268
5,100,15,5,0.007787
5,100,15,6,0.002612
64,100,16,1,14.060133
64,100,16,2,0.00448
64,100,16,3,0.170311
64,100,16,4,0.001198
64,100,16,5,0.017516
64,100,16,6,0.005913
13,100,17,1,82.20275
13,100,17,2,0.34128
13,100,17,3,0.40034
13,100,17,4,0.002629
13,100,17,5,0.039519
13,100,17,6,0.013166
60,100,18,1,420.858794
60,100,18,2,0.002267
60,100,18,3,0.919766
60,100,18,4,0.001149
60,100,18,5,0.114216
60,100,18,6,0.029295
71,100,19,1,
71,100,19,2,0.001691
71,100,19,3,2.1256
71,100,19,4,0.001173
71,100,19,5,0.400264
71,100,19,6,0.064845
52,1000,5,1,0.000001
52,1000,5,2,0.000671
52,1000,5,3,0.000017
52,1000,5,4,0.000666
52,1000,5,5,0.000003
52,1000,5,6,0.000003
34,1000,6,1,0.000003
34,1000,6,2,0.000498
34,1000,6,3,0.000031
34,1000,6,4,0.000532
34,1000,6,5,0.000004
34,1000,6,6,0.000004
65,1000,7,1,0.000011
65,1000,7,2,0.000324
65,1000,7,3,0.000072
65,1000,7,4,0.000533
65,1000,7,5,0.000009
65,1000,7,6,0.000006
15,1000,8,1,0.000064
15,1000,8,2,0.003293
15,1000,8,3,0.000172
15,1000,8,4,0.000651
15,1000,8,5,0.00002
15,1000,8,6,0.000011
72,1000,9,1,0.000389
72,1000,9,2,0.002628
72,1000,9,3,0.000422
72,1000,9,4,0.000694
72,1000,9,5,0.000048
72,1000,9,6,0.000021
9,1000,10,1,0.001481
9,1000,10,2,0.006773
9,1000,10,3,0.000984
9,1000,10,4,0.000623
9,1000,10,5,0.000116
9,1000,10,6,0.000044
7,1000,11,1,0.005591
7,1000,11,2,0.020044
7,1000,11,3,0.002376
7,1000,11,4,0.000781
7,1000,11,5,0.000278
7,1000,11,6,0.000096
56,1000,12,1,0.042647
56,1000,12,2,0.022166
56,1000,12,3,0.005601
56,1000,12,4,0.000854
56,1000,12,5,0.00065
56,1000,12,6,0.000221
21,1000,13,1,0.213109
21,1000,13,2,0.01559
21,1000,13,3,0.013128
21,1000,13,4,0.001053
21,1000,13,5,0.001497
21,1000,13,6,0.000505
87,1000,14,1,1.241807
87,1000,14,2,0.586843
87,1000,14,3,0.030888
87,1000,14,4,0.001549
87,1000,14,5,0.003401
87,1000,14,6,0.001162
33,1000,15,1,1.350864
33,1000,15,2,0.03888
33,1000,15,3,0.072142
33,1000,15,4,0.001527
33,1000,15,5,0.007793
33,1000,15,6,0.002621
7,1000,16,1,9.194303
7,1000,16,2,0.006409
7,1000,16,3,0.169649
7,1000,16,4,0.001023
7,1000,16,5,0.017527
7,1000,16,6,0.005889
29,1000,17,1,41.887233
29,1000,17,2,9.11838
29,1000,17,3,0.402029
29,1000,17,4,0.002136
29,1000,17,5,0.039389
29,1000,17,6,0.013202
91,1000,18,1,230.987103
91,1000,18,2,0.072855
91,1000,18,3,0.918938
91,1000,18,4,0.001776
91,1000,18,5,0.108606
91,1000,18,6,0.029254
4,1000,19,1,
4,1000,19,2,0.305028
4,1000,19,3,2.12024
4,1000,19,4,0.002329
4,1000,19,5,0.397549
4,1000,19,6,0.065042
82,5000,5,1,0.000001
82,5000,5,2,0.001406
82,5000,5,3,0.000016
82,5000,5,4,0.000655
82,5000,5,5,0.000003
82,5000,5,6,0.000003
46,5000,6,1,0.000003
46,5000,6,2,0.035011
46,5000,6,3,0.000031
46,5000,6,4,0.000607
46,5000,6,5,0.000004
46,5000,6,6,0.000005
50,5000,7,1,0.000011
50,5000,7,2,0.001234
50,5000,7,3,0.000067
50,5000,7,4,0.000535
50,5000,7,5,0.00001
50,5000,7,6,0.000007
63,5000,8,1,0.000042
63,5000,8,2,0.005575
63,5000,8,3,0.000164
63,5000,8,4,0.000554
63,5000,8,5,0.000021
63,5000,8,6,0.000011
39,5000,9,1,0.000303
39,5000,9,2,0.007424
39,5000,9,3,0.000415
39,5000,9,4,0.000582
39,5000,9,5,0.000048
39,5000,9,6,0.000021
93,5000,10,1,0.000951
93,5000,10,2,0.101925
93,5000,10,3,0.000995
93,5000,10,4,0.000724
93,5000,10,5,0.000113
93,5000,10,6,0.000043
64,5000,11,1,0.008954
64,5000,11,2,2.783626
64,5000,11,3,0.002386
64,5000,11,4,0.000897
64,5000,11,5,0.000275
64,5000,11,6,0.000096
53,5000,12,1,0.014002
53,5000,12,2,2.675436
53,5000,12,3,0.005594
53,5000,12,4,0.001729
53,5000,12,5,0.000649
53,5000,12,6,0.000219
63,5000,13,1,0.308001
63,5000,13,2,1.472862
63,5000,13,3,0.013116
63,5000,13,4,0.001301
63,5000,13,5,0.001501
63,5000,13,6,0.000497
75,5000,14,1,0.454913
75,5000,14,2,0.141043
75,5000,14,3,0.030809
75,5000,14,4,0.001847
75,5000,14,5,0.003397
75,5000,14,6,0.001158
35,5000,15,1,3.15133
35,5000,15,2,0.065481
35,5000,15,3,0.072075
35,5000,15,4,0.001082
35,5000,15,5,0.00781
35,5000,15,6,0.00263
77,5000,16,1,4.591211
77,5000,16,2,0.280943
77,5000,16,3,0.169924
77,5000,16,4,0.001286
77,5000,16,5,0.017586
77,5000,16,6,0.005898
48,5000,17,1,88.993884
48,5000,17,2,1.571819
48,5000,17,3,0.400636
48,5000,17,4,0.001915
48,5000,17,5,0.039738
48,5000,17,6,0.013178
77,5000,18,1,173.314707
77,5000,18,2,1.391463
77,5000,18,3,0.919364
77,5000,18,4,0.001478
77,5000,18,5,0.118462
77,5000,18,6,0.029279
99,5000,19,1,
99,5000,19,2,4.701346
99,5000,19,3,2.15197
99,5000,19,4,0.00159
99,5000,19,5,0.378129
99,5000,19,6,0.065338
33,100,20,2,0.032436
33,100,20,3,4.916993
33,100,20,4,0.001421
33,100,20,5,0.896637
33,100,20,6,0.143462
70,100,21,2,0.003464
70,100,21,3,11.150235
70,100,21,4,0.001311
70,100,21,5,2.04576
70,100,21,6,0.314594
1,100,22,2,1.11098
1,100,22,3,25.240863
1,100,22,4,0.002149
1,100,22,5,4.744551
1,100,22,6,0.684933
72,100,23,2,0.076992
72,100,23,3,57.0951
72,100,23,4,0.001715
72,100,23,5,12.423733
72,100,23,6,1.482707
33,100,24,2,0.22094
33,100,24,3,125.411287
33,100,24,4,0.002243
33,100,24,5,29.781773
33,100,24,6,3.218643
74,100,25,2,0.088725
74,100,25,3,
74,100,25,4,0.168468
74,100,25,5,75.028551
74,100,25,6,6.963246
77,1000,20,2,0.251339
77,1000,20,3,4.859132
77,1000,20,4,0.002884
77,1000,20,5,0.903232
77,1000,20,6,0.143147
19,1000,21,2,0.166679
19,1000,21,3,11.095813
19,1000,21,4,0.001639
19,1000,21,5,2.141098
19,1000,21,6,0.313051
3,1000,22,2,46.839645
3,1000,22,3,25.237029
3,1000,22,4,0.003757
3,1000,22,5,4.819346
3,1000,22,6,0.68481
25,1000,23,2,13.044848
25,1000,23,3,56.757463
25,1000,23,4,0.002701
25,1000,23,5,11.016271
25,1000,23,6,1.492805
63,1000,24,2,43.356703
63,1000,24,3,
63,1000,24,4,0.601796
63,1000,24,5,25.61347
63,1000,24,6,3.244289
90,1000,25,2,2.796579
90,1000,25,3,
90,1000,25,4,0.59406
90,1000,25,5,59.657093
90,1000,25,6,6.983561
40,5000,20,2,1.14623
40,5000,20,3,4.881006
40,5000,20,4,0.002297
40,5000,20,5,0.900166
40,5000,20,6,0.144429
100,5000,21,2,529.27726
100,5000,21,3,11.603513
100,5000,21,4,0.17017
100,5000,21,5,2.222305
100,5000,21,6,0.316959
37,5000,22,2,2.827615
37,5000,22,3,88.510379
37,5000,22,4,0.001979
37,5000,22,5,4.985485
37,5000,22,6,0.689657
78,5000,23,2,9.143479
78,5000,23,3,57.292984
78,5000,23,4,0.00411
78,5000,23,5,10.928269
78,5000,23,6,1.493746
55,5000,24,2,0.398482
55,5000,24,3,
55,5000,24,4,0.584143
55,5000,24,5,26.063716
55,5000,24,6,3.223735
20,5000,25,2,50.875163
20,5000,25,3,
20,5000,25,4,0.728873
20,5000,25,5,56.727118
20,5000,25,6,7.368018
96,100,26,2,16.936441
96,100,26,4,6.40797
96,100,26,6,
67,100,27,2,30.343378
67,100,27,4,0.005521
67,100,27,6,
1,100,28,2,1.022397
1,100,28,4,0.00303
1,100,28,6,
91,100,29,2,16.701076
91,100,29,4,0.017317
91,100,29,6,
49,100,30,2,319.833478
49,100,30,4,0.019021
49,100,30,6,
72,100,31,2,0.458364
72,100,31,4,0.00389
72,100,31,6,
93,100,32,2,0.460116
93,100,32,4,0.003516
93,100,32,6,
80,1000,26,2,0.500705
80,1000,26,4,0.002187
80,1000,26,6,15.089915
63,1000,27,2,16.459752
63,1000,27,4,0.003073
63,1000,27,6,
99,1000,28,2,1.147049
99,1000,28,4,0.00505
99,1000,28,6,
12,1000,29,2,38.692319
12,1000,29,4,4.261944
12,1000,29,6,
60,1000,30,2,
60,1000,30,4,0.218434
60,1000,30,6,
27,1000,31,2,13.889648
27,1000,31,4,1.947569
27,1000,31,6,
71,1000,32,2,404.779902
71,1000,32,4,0.006914
71,1000,32,6,
39,5000,26,2,81.95098
39,5000,26,4,0.149665
39,5000,26,6,15.133422
70,5000,27,2,52.389511
70,5000,27,4,0.008916
70,5000,27,6,
13,5000,28,2,53.088409
13,5000,28,4,0.007554
13,5000,28,6,69.4689
27,5000,29,2,32.440431
27,5000,29,4,0.004166
27,5000,29,6,
7,5000,30,2,
7,5000,30,4,0.041226
7,5000,30,6,
48,5000,31,2,2.399231
48,5000,31,4,0.003723
48,5000,31,6,
100,5000,32,2,482.532429
100,5000,32,4,0.005949
100,5000,32,6,
41,100,5,1,0.000001
41,100,5,2,0.000062
41,100,5,3,0.000015
41,100,5,4,0.000742
41,100,5,5,0.000003
41,100,5,6,0.000004
59,100,6,1,0.000003
59,100,6,2,0.000145
59,100,6,3,0.000032
59,100,6,4,0.000611
59,100,6,5,0.000005
59,100,6,6,0.000006
64,100,7,1,0.000011
64,100,7,2,0.000724
64,100,7,3,0.000068
64,100,7,4,0.000709
64,100,7,5,0.000009
64,100,7,6,0.000007
25,100,8,1,0.000065
25,100,8,2,0.009167
25,100,8,3,0.000161
25,100,8,4,0.000867
25,100,8,5,0.000021
25,100,8,6,0.000012
91,100,9,1,0.000301
91,100,9,2,0.001734
91,100,9,3,0.000414
91,100,9,4,0.000746
91,100,9,5,0.00005
91,100,9,6,0.000022
97,100,10,1,0.002684
97,100,10,2,0.004205
97,100,10,3,0.001003
97,100,10,4,0.000796
97,100,10,5,0.000115
97,100,10,6,0.000044
41,100,11,1,0.004092
41,100,11,2,0.001941
41,100,11,3,0.002373
41,100,11,4,0.000858
41,100,11,5,0.000281
41,100,11,6,0.000098
81,100,12,1,0.054695
81,100,12,2,0.004378
81,100,12,3,0.00564
81,100,12,4,0.001052
81,100,12,5,0.000652
81,100,12,6,0.000222
19,100,13,1,0.217585
19,100,13,2,0.040598
19,100,13,3,0.013111
19,100,13,4,0.001049
19,100,13,5,0.001497
19,100,13,6,0.000507
27,100,14,1,0.924816
27,100,14,2,0.041392
27,100,14,3,0.030969
27,100,14,4,0.001051
27,100,14,5,0.003395
27,100,14,6,0.001162
59,100,15,1,3.87264
59,100,15,2,7.039529
59,100,15,3,0.072064
59,100,15,4,0.001405
59,100,15,5,0.007778
59,100,15,6,0.002622
5,100,16,1,17.989889
5,100,16,2,0.03913
5,100,16,3,0.170618
5,100,16,4,0.001815
5,100,16,5,0.01758
5,100,16,6,0.005905
74,100,17,1,21.085991
74,100,17,2,0.004026
74,100,17,3,0.400506
74,100,17,4,0.001249
74,100,17,5,0.039608
74,100,17,6,0.013205
92,100,18,1,39.868108
92,100,18,2,0.016054
92,100,18,3,0.922213
92,100,18,4,0.001096
92,100,18,5,0.111018
92,100,18,6,0.029352
53,100,19,1,202.977853
53,100,19,2,0.053775
53,100,19,3,2.126554
53,100,19,4,0.001957
53,100,19,5,0.397325
53,100,19,6,0.064906
14,1000,5,1,0.000001
14,1000,5,2,0.000416
14,1000,5,3,0.000017
14,1000,5,4,0.000649
14,1000,5,5,0.000003
14,1000,5,6,0.000003
40,1000,6,1,0.000003
40,1000,6,2,0.000473
40,1000,6,3,0.00003
40,1000,6,4,0.000526
40,1000,6,5,0.000005
40,1000,6,6,0.000005
87,1000,7,1,0.000011
87,1000,7,2,0.00841
87,1000,7,3,0.00007
87,1000,7,4,0.00062
87,1000,7,5,0.000009
87,1000,7,6,0.000006
5,1000,8,1,0.000048
5,1000,8,2,0.001045
5,1000,8,3,0.000168
5,1000,8,4,0.000545
5,1000,8,5,0.000019
5,1000,8,6,0.00001
40,1000,9,1,0.000279
40,1000,9,2,0.001227
40,1000,9,3,0.00042
40,1000,9,4,0.000577
40,1000,9,5,0.000048
40,1000,9,6,0.000021
3,1000,10,1,0.001841
3,1000,10,2,0.008308
3,1000,10,3,0.000996
3,1000,10,4,0.000728
3,1000,10,5,0.000119
3,1000,10,6,0.000043
3,1000,11,1,0.007063
3,1000,11,2,0.009228
3,1000,11,3,0.00239
3,1000,11,4,0.000769
3,1000,11,5,0.000281
